"","order","collar","quoll","microchip","name","morph","cohort","gmt","aest","latitude","longitude","easting","northing","altitude","duration","temp","dop","satellites","deployment","trap","date_time","date","day","min_temp","max_temp","precip","moon","study","date_time_12hr","date_12hr","day_12hr","night_12hr","period","id","nvis_habitat","mfws_habitat","fence"
"1328",8431,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 15:44:00,2018-07-23 01:44:00,-35.1684361,149.1847459,698968.538,6106092.176,650.47,1,21,2.4,5,"Field","Free",2018-07-23 01:44:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 13:44:00",2018-07-22,203,46,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1329",8434,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 16:30:00,2018-07-23 02:30:00,-35.1672817,149.18259,698774.975,6106224.543,670.79,2,18.5,1.4,5,"Field","Free",2018-07-23 02:30:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 14:30:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1330",8435,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 16:44:00,2018-07-23 02:44:00,-35.1672388,149.1826824,698783.496,6106229.116,658.44,1,28.5,1.2,5,"Field","Free",2018-07-23 02:44:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 14:44:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1331",8436,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 17:00:00,2018-07-23 03:00:00,-35.1671734,149.1824674,698764.072,6106236.801,670.48,2,24.5,1,6,"Field","Free",2018-07-23 03:00:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 15:00:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1332",8437,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 17:15:00,2018-07-23 03:15:00,-35.1655403,149.1810246,698636.624,6106420.839,667.23,3,17,1,6,"Field","Free",2018-07-23 03:15:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 15:15:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1333",8438,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 17:29:00,2018-07-23 03:29:00,-35.166635,149.1811204,698642.687,6106299.216,682.34,1,25,2.2,5,"Field","Free",2018-07-23 03:29:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 15:29:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1334",8439,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 17:45:00,2018-07-23 03:45:00,-35.1666847,149.1810983,698640.553,6106293.747,660.63,7,25.5,1,6,"Field","Free",2018-07-23 03:45:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 15:45:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1335",8442,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 18:30:00,2018-07-23 04:30:00,-35.1667161,149.1812075,698650.423,6106290.046,664.37,2,28.5,1.4,6,"Field","Free",2018-07-23 04:30:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 16:30:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1336",8443,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 18:45:00,2018-07-23 04:45:00,-35.166741,149.1812771,698656.702,6106287.145,667.38,4,25,1.2,6,"Field","Free",2018-07-23 04:45:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 16:45:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1337",8444,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-23 19:00:00,2018-07-23 05:00:00,-35.1666972,149.1814091,698668.832,6106291.74,655.19,2,23.5,1.2,6,"Field","Free",2018-07-23 05:00:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-22 17:00:00",2018-07-22,203,46,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1338",8459,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 08:30:00,2018-07-23 18:30:00,-35.1667401,149.1820451,698726.66,6106285.71,667.53,11,23.5,1.6,5,"Field","Free",2018-07-23 18:30:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 06:30:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1339",8462,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 09:15:00,2018-07-23 19:15:00,-35.1688629,149.1832083,698827.444,6106047.909,673.53,16,26,2,6,"Field","Free",2018-07-23 19:15:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 07:15:00",2018-07-23,204,47,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1340",8463,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 09:30:00,2018-07-23 19:30:00,-35.1689361,149.1807898,698606.974,6106044.624,662,16,19,1,5,"Field","Free",2018-07-23 19:30:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 07:30:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1341",8464,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 09:45:00,2018-07-23 19:45:00,-35.1680773,149.1795612,698497.154,6106142.341,656.61,16,20.5,2.6,5,"Field","Free",2018-07-23 19:45:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 07:45:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1342",8465,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 10:00:00,2018-07-23 20:00:00,-35.168097,149.1788195,698429.548,6106141.637,660.46,24,20,1,6,"Field","Free",2018-07-23 20:00:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 08:00:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1343",8466,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 10:15:00,2018-07-23 20:15:00,-35.1685547,149.1793946,698480.819,6106089.718,650.88,1,17.5,2.2,5,"Field","Free",2018-07-23 20:15:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 08:15:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1344",8469,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 11:00:00,2018-07-23 21:00:00,-35.1667076,149.1811753,698647.511,6106291.053,674.39,2,24.5,1.8,5,"Field","Free",2018-07-23 21:00:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 09:00:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1345",8470,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 11:15:00,2018-07-23 21:15:00,-35.166678,149.1811509,698645.36,6106294.385,665.15,34,26,1.2,6,"Field","Free",2018-07-23 21:15:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 09:15:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1346",8471,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 11:30:00,2018-07-23 21:30:00,-35.166682,149.1811772,698647.746,6106293.889,667.99,13,25,1.2,6,"Field","Free",2018-07-23 21:30:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 09:30:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1347",8472,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 11:45:00,2018-07-23 21:45:00,-35.1666992,149.1811905,698648.916,6106291.955,667.03,3,25.5,1.2,6,"Field","Free",2018-07-23 21:45:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 09:45:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1348",8473,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 12:00:00,2018-07-23 22:00:00,-35.1663977,149.1817486,698700.486,6106324.284,683.26,1,21.5,1.4,6,"Field","Free",2018-07-23 22:00:00,2018-07-23,2018-07-23,"12.8","-7.4","0",79.7,"Yes","2018-07-23 10:00:00",2018-07-23,204,47,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1349",8497,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 18:00:00,2018-07-24 04:00:00,-35.1685009,149.1844294,698939.551,6106085.621,668.03,35,26,1,8,"Field","Free",2018-07-24 04:00:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-23 16:00:00",2018-07-23,204,47,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1350",8506,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-24 20:15:00,2018-07-24 06:15:00,-35.1688231,149.1843715,698933.492,6106049.997,672.85,37,27,1.4,5,"Field","Free",2018-07-24 06:15:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-23 18:15:00",2018-07-23,204,47,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1351",8514,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 08:00:00,2018-07-24 18:00:00,-35.1688624,149.1831275,698820.085,6106048.126,663.19,37,27.5,1.2,6,"Field","Free",2018-07-24 18:00:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 06:00:00",2018-07-24,205,48,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1352",8515,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 08:15:00,2018-07-24 18:15:00,-35.1685406,149.1844107,698937.751,6106081.255,665.26,15,23.5,1.2,6,"Field","Free",2018-07-24 18:15:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 06:15:00",2018-07-24,205,48,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1353",8516,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 08:30:00,2018-07-24 18:30:00,-35.1690329,149.1833005,698835.428,6106028.867,684.96,4,25.5,1.2,6,"Field","Free",2018-07-24 18:30:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 06:30:00",2018-07-24,205,48,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1354",8517,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 08:45:00,2018-07-24 18:45:00,-35.1679327,149.1825971,698774.037,6106152.315,658.54,37,23.5,1,8,"Field","Free",2018-07-24 18:45:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 06:45:00",2018-07-24,205,48,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1355",8518,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 09:00:00,2018-07-24 19:00:00,-35.1680054,149.1819721,698716.931,6106145.5,664.47,2,20,1,8,"Field","Free",2018-07-24 19:00:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 07:00:00",2018-07-24,205,48,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1356",8519,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 09:15:00,2018-07-24 19:15:00,-35.168857,149.1830728,698815.116,6106048.834,669.26,2,24,0.8,8,"Field","Free",2018-07-24 19:15:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 07:15:00",2018-07-24,205,48,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1357",8520,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 09:30:00,2018-07-24 19:30:00,-35.1688622,149.1831429,698821.488,6106048.117,649.33,2,24,1,6,"Field","Free",2018-07-24 19:30:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 07:30:00",2018-07-24,205,48,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1358",8521,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 09:45:00,2018-07-24 19:45:00,-35.1685184,149.1843748,698934.535,6106083.789,668.75,3,25,1.2,5,"Field","Free",2018-07-24 19:45:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 07:45:00",2018-07-24,205,48,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1359",8523,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 10:15:00,2018-07-24 20:15:00,-35.1685524,149.1844934,698945.255,6106079.781,672.08,53,27,0.8,9,"Field","Free",2018-07-24 20:15:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 08:15:00",2018-07-24,205,48,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1360",8524,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 10:30:00,2018-07-24 20:30:00,-35.1692638,149.1842651,698922.726,6106001.324,665.95,1,22.5,1,7,"Field","Free",2018-07-24 20:30:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 08:30:00",2018-07-24,205,48,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"1361",8537,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 13:45:00,2018-07-24 23:45:00,-35.1669998,149.1841386,698916.721,6106252.715,668.29,5,19.5,1.2,6,"Field","Free",2018-07-24 23:45:00,2018-07-24,2018-07-24,"14.9","-1.3","0",86.9,"Yes","2018-07-24 11:45:00",2018-07-24,205,48,"Settlement",40,"Tussock Grasslands","Grassland","Inside"
"1362",8542,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 15:00:00,2018-07-25 01:00:00,-35.1698462,149.1679895,697438.848,6105969.168,662.79,35,22,1.8,5,"Field","Free",2018-07-25 01:00:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 13:00:00",2018-07-24,205,48,"Settlement",22,"Tussock Grasslands","Grassland","Inside"
"1363",8549,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 16:45:00,2018-07-25 02:45:00,-35.1716793,149.1667617,697322.583,6105768.267,648.45,20,17.5,1.2,5,"Field","Free",2018-07-25 02:45:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 14:45:00",2018-07-24,205,48,"Settlement",22,"Tussock Grasslands","Grassland","Inside"
"1364",8551,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 17:14:00,2018-07-25 03:14:00,-35.1638231,149.1781719,698380.945,6106617.018,668.56,1,19.5,1.4,5,"Field","Free",2018-07-25 03:14:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 15:14:00",2018-07-24,205,48,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1365",8552,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 17:30:00,2018-07-25 03:30:00,-35.163853,149.17814,698377.967,6106613.765,667.32,4,27.5,1.8,5,"Field","Free",2018-07-25 03:30:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 15:30:00",2018-07-24,205,48,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1366",8554,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 18:00:00,2018-07-25 04:00:00,-35.1638705,149.1781213,698376.221,6106611.861,662.81,37,29,1.6,6,"Field","Free",2018-07-25 04:00:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 16:00:00",2018-07-24,205,48,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1367",8555,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-25 18:15:00,2018-07-25 04:15:00,-35.1638292,149.1794596,698498.229,6106613.771,658.91,2,19,1.6,6,"Field","Free",2018-07-25 04:15:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-24 16:15:00",2018-07-24,205,48,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1368",8571,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 08:00:00,2018-07-25 18:00:00,-35.1689093,149.183137,698820.836,6106042.905,666.23,38,26,2.4,6,"Field","Free",2018-07-25 18:00:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 06:00:00",2018-07-25,206,49,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1369",8572,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 08:15:00,2018-07-25 18:15:00,-35.1689004,149.1831482,698821.878,6106043.869,667.63,17,27,2,6,"Field","Free",2018-07-25 18:15:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 06:15:00",2018-07-25,206,49,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1370",8573,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 08:30:00,2018-07-25 18:30:00,-35.1688474,149.1831314,698820.477,6106049.782,660.34,2,25,1.8,6,"Field","Free",2018-07-25 18:30:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 06:30:00",2018-07-25,206,49,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1371",8574,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 08:45:00,2018-07-25 18:45:00,-35.1667706,149.1811248,698642.757,6106284.166,662.73,1,27,1.6,5,"Field","Free",2018-07-25 18:45:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 06:45:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1372",8575,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 09:00:00,2018-07-25 19:00:00,-35.1667548,149.181204,698650.01,6106285.76,654.8,1,24,1.4,6,"Field","Free",2018-07-25 19:00:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 07:00:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1373",8579,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 10:00:00,2018-07-25 20:00:00,-35.1689335,149.183154,698822.326,6106040.186,664.14,35,23.5,2.6,5,"Field","Free",2018-07-25 20:00:00,2018-07-25,2018-07-25,"15.8","9.5","0.2",92.7,"Yes","2018-07-25 08:00:00",2018-07-25,206,49,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"1374",8595,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 14:00:00,2018-07-26,-35.1666515,149.1811566,698645.944,6106297.314,664.13,3,21.5,1.8,6,"Field","Free",2018-07-26,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 12:00:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1375",8596,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 14:15:00,2018-07-26 00:15:00,-35.1665166,149.1811908,698649.387,6106312.209,638.49,1,25.5,1.8,5,"Field","Free",2018-07-26 00:15:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 12:15:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1376",8597,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 14:30:00,2018-07-26 00:30:00,-35.166671,149.1811842,698648.41,6106295.095,692.3,2,24,1.8,5,"Field","Free",2018-07-26 00:30:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 12:30:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1377",8598,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 14:45:00,2018-07-26 00:45:00,-35.1666307,149.180445,698581.176,6106301.042,665.66,7,20,1.8,5,"Field","Free",2018-07-26 00:45:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 12:45:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1378",8599,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 15:00:00,2018-07-26 01:00:00,-35.1666225,149.1803195,698569.764,6106302.203,639.18,1,22.5,1.6,5,"Field","Free",2018-07-26 01:00:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 13:00:00",2018-07-25,206,49,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1379",8600,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-26 15:15:00,2018-07-26 01:15:00,-35.1669563,149.1839147,698896.432,6106257.988,661.26,1,17,1.8,5,"Field","Free",2018-07-26 01:15:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-25 13:15:00",2018-07-25,206,49,"Settlement",40,"Tussock Grasslands","Grassland","Inside"
"1380",8628,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 08:00:00,2018-07-26 18:00:00,-35.1666726,149.1811961,698649.49,6106294.894,666,40,24,1.2,7,"Field","Free",2018-07-26 18:00:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 06:00:00",2018-07-26,207,50,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1381",8629,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 08:15:00,2018-07-26 18:15:00,-35.1629914,149.1819291,698725.219,6106701.772,672.78,2,17.5,1.2,7,"Field","Free",2018-07-26 18:15:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 06:15:00",2018-07-26,207,50,"Settlement",20,"Tussock Grasslands","Grassland","Inside"
"1382",8630,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 08:30:00,2018-07-26 18:30:00,-35.1638671,149.1781117,698375.355,6106612.257,670.3,2,25.5,1.2,7,"Field","Free",2018-07-26 18:30:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 06:30:00",2018-07-26,207,50,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1383",8631,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 08:45:00,2018-07-26 18:45:00,-35.1638634,149.1781175,698375.892,6106612.656,663.94,1,29.5,1.2,7,"Field","Free",2018-07-26 18:45:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 06:45:00",2018-07-26,207,50,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1384",8632,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 09:00:00,2018-07-26 19:00:00,-35.163876,149.1781005,698374.313,6106611.292,668.9,2,29.5,1.2,7,"Field","Free",2018-07-26 19:00:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 07:00:00",2018-07-26,207,50,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1385",8633,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 09:15:00,2018-07-26 19:15:00,-35.1638464,149.1781529,698379.158,6106614.471,678.77,3,29.5,1.2,7,"Field","Free",2018-07-26 19:15:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 07:15:00",2018-07-26,207,50,"Settlement",24,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"1386",8634,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 09:30:00,2018-07-26 19:30:00,-35.1634128,149.1781863,698383.254,6106662.502,665.45,3,23,1.4,6,"Field","Free",2018-07-26 19:30:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 07:30:00",2018-07-26,207,50,"Settlement",5,"Regrowth, modified native vegetation","Regrowth","Inside"
"1387",8635,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 09:45:00,2018-07-26 19:45:00,-35.1634073,149.1781713,698381.901,6106663.142,664.59,4,20.5,2,5,"Field","Free",2018-07-26 19:45:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 07:45:00",2018-07-26,207,50,"Settlement",5,"Regrowth, modified native vegetation","Regrowth","Inside"
"1388",8637,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 10:15:00,2018-07-26 20:15:00,-35.1666877,149.1812039,698650.164,6106293.203,656.69,35,25.5,1.8,6,"Field","Free",2018-07-26 20:15:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 08:15:00",2018-07-26,207,50,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1389",8638,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 10:30:00,2018-07-26 20:30:00,-35.1667304,149.1811627,698646.307,6106288.549,649.95,13,26.5,1.8,6,"Field","Free",2018-07-26 20:30:00,2018-07-26,2018-07-26,"14.3","-2.1","0",96.8,"Yes","2018-07-26 08:30:00",2018-07-26,207,50,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"1390",8658,8,47,"A810","Pandora","Fawn","Reinforcer",2018-07-27 15:30:00,2018-07-27 01:30:00,-35.1690228,149.1845355,698947.943,6106027.516,676.13,35,24.5,2,5,"Field","Free",2018-07-27 01:30:00,2018-07-27,2018-07-27,"16.2","-4.9000000000000004","0",99.3,"Yes","2018-07-26 13:30:00",2018-07-26,207,50,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
